key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
1840050,"Philarista porphyrinella (Walker, 1864)",Philarista porphyrinella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Philarista,Philarista porphyrinella,0,Cryptolechia porphyrinella,"Cryptolechia porphyrinella Walker, 1864",5802103,SYNONYM,,"Walker, 1864",Walker (1864) List of the specimens of lepidopterous insects in the collection of the British Museum. (29). Available from https://www.biodiversitylibrary.org/page/38948139
1839444,"Cyanocrates grandis (Druce, 1912)",Cyanocrates grandis,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Cyanocrates,Cyanocrates grandis,0,Cyanocrates signata,"Cyanocrates signata Strand, 1913",12150952,SYNONYM,,"Strand, 1913","Strand E., 1913d, Zoologische Ergebnisse der Expedition des Herrn G. Tessmann nach Süd-Kamerun und Spanisch-Guinea. Lepidoptera IV. (Verschiedene Familien). vol 78 (A) (1912) issue 12 pages 30–84, pls 1–2"
1839444,"Cyanocrates grandis (Druce, 1912)",Cyanocrates grandis,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Cyanocrates,Cyanocrates grandis,0,Ommatothelxis grandis,"Ommatothelxis grandis Druce, 1912",6114790,SYNONYM,,"Druce, 1912",Druce (1912) Entomologist's Monthly Magazine. 48.
4686879,"Lichenaula afflictella (Walker, 1864)",Lichenaula afflictella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula,Lichenaula afflictella,0,Cryptolechia afflictella,"Cryptolechia afflictella Walker, 1864",5802311,SYNONYM,,"Walker, 1864",
4686910,"Lichenaula lichenea Meyrick, 1890",Lichenaula lichenea,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula,Lichenaula lichenea,2,Lichenaula lichenaea,"Lichenaula lichenaea Lower, 1917",11992804,SYNONYM,,"Lower, 1917",
1835066,"Lichenaula cryptoleuca (Diakonoff, 1954)",Lichenaula cryptoleuca,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula,Lichenaula cryptoleuca,0,Phthonerodes cryptoleuca,"Phthonerodes cryptoleuca Diakonoff, 1954",11951074,SYNONYM,,"Diakonoff, 1954",
4686882,"Lichenaula laniata Meyrick, 1890",Lichenaula laniata,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula,Lichenaula laniata,5,Lichenaula sternoides,"Lichenaula sternoides Lucas, 1901",4686883,SYNONYM,,"Lucas, 1901",
4686875,"Lichenaula comparella (Walker, 1864)",Lichenaula comparella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula,Lichenaula comparella,1,Lichenaula callisema,"Lichenaula callisema Turner, 1898",4686876,SYNONYM,,"Turner, 1898",
4686875,"Lichenaula comparella (Walker, 1864)",Lichenaula comparella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula,Lichenaula comparella,1,Oecophora comparella,"Oecophora comparella Walker, 1864",4686877,SYNONYM,,"Walker, 1864",
1835073,"Lichenaula anthracopsara (Diakonoff, 1954)",Lichenaula anthracopsara,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula,Lichenaula anthracopsara,0,Phthonerodes anthracopsara,"Phthonerodes anthracopsara Diakonoff, 1954",12035225,SYNONYM,,"Diakonoff, 1954",
