key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
1846486,"Taygete balsamopa (Meyrick, 1923)",Taygete balsamopa,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete balsamopa,0,Epithectis balsamopa,"Epithectis balsamopa Meyrick, 1923",11936739,SYNONYM,,"Meyrick, 1923",
1846488,"Taygete barydelta (Meyrick, 1923)",Taygete barydelta,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete barydelta,0,Epithectis barydelta,"Epithectis barydelta Meyrick, 1923",12063114,SYNONYM,,"Meyrick, 1923",
1846506,"Taygete citranthes (Meyrick, 1923)",Taygete citranthes,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete citranthes,0,Epithectis citranthes,"Epithectis citranthes Meyrick, 1923",12046853,SYNONYM,,"Meyrick, 1923",
1846499,"Taygete citrinella (Barnes, 1920)",Taygete citrinella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete citrinella,0,Epithectis citrinella,"Epithectis citrinella Barnes, 1920",8802429,SYNONYM,,"Barnes, 1920",
1846490,"Taygete consociata (Meyrick, 1914)",Taygete consociata,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete consociata,0,Epithectis consociata,"Epithectis consociata Meyrick, 1914",12089791,SYNONYM,,"Meyrick, 1914",
1846508,"Taygete critica (Walsingham, 1910)",Taygete critica,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete critica,0,Epithectis critica,"Epithectis critica Walsingham, 1910",12081494,SYNONYM,,"Walsingham, 1910",
1846501,"Taygete decemmaculella (Chambers, 1875)",Taygete decemmaculella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete decemmaculella,0,Epithectis osteosema,"Epithectis osteosema Meyrick, 1929",6212055,SYNONYM,,"Meyrick, 1929",
1846501,"Taygete decemmaculella (Chambers, 1875)",Taygete decemmaculella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete decemmaculella,0,Epithectis thoracella,"Epithectis thoracella Walsingham, 1888",6212053,SYNONYM,,"Walsingham, 1888",
1846501,"Taygete decemmaculella (Chambers, 1875)",Taygete decemmaculella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete decemmaculella,0,Gelechia bicostomaculella,"Gelechia bicostomaculella Chambers, 1877",6212054,SYNONYM,,"Chambers, 1877",
1846501,"Taygete decemmaculella (Chambers, 1875)",Taygete decemmaculella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete decemmaculella,0,Gelechia decemmaculella,"Gelechia decemmaculella Chambers, 1875",12038639,SYNONYM,,"Chambers, 1875",
1846481,"Taygete eromene (Walsingham, 1897)",Taygete eromene,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete eromene,0,Aristotelia eromene,"Aristotelia eromene Walsingham, 1897",11946508,SYNONYM,,"Walsingham, 1897",
1846493,"Taygete gallaegenitella (Clemens, 1864)",Taygete gallaegenitella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete gallaegenitella,0,Gelechia gallaegenitella,"Gelechia gallaegenitella Clemens, 1864",12071355,SYNONYM,,"Clemens, 1864",
1846493,"Taygete gallaegenitella (Clemens, 1864)",Taygete gallaegenitella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Taygete,Taygete gallaegenitella,0,Gelechia geminella,"Gelechia geminella Riley, 1871",6212051,SYNONYM,,"Riley, 1871",
